[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 21,2020 06:52:31     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 21,2020 06:52:30     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 21,2020 06:52:29     
[DHCP IP: (192.168.1.12)] to MAC address CC:46:4E:CB:54:8C, Saturday, November 21,2020 06:52:15     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 21,2020 06:44:07     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 21,2020 06:44:05     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 21,2020 06:44:04     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 21,2020 06:44:03     
[DoS attack: RST Scan] from source: 104.91.200.163:443, Saturday, November 21,2020 06:43:56     
[DHCP IP: (192.168.1.25)] to MAC address E6:BA:77:29:11:D9, Saturday, November 21,2020 06:36:37     
[DHCP IP: (192.168.1.25)] to MAC address E6:BA:77:29:11:D9, Saturday, November 21,2020 06:36:34     
[DHCP IP: (192.168.1.25)] to MAC address E6:BA:77:29:11:D9, Saturday, November 21,2020 06:36:32     
[DHCP IP: (192.168.1.24)] to MAC address A6:DC:5B:42:7A:9D, Saturday, November 21,2020 06:36:32     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 21,2020 06:27:14     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 21,2020 06:27:12     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 21,2020 06:27:11     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 21,2020 06:27:10     
[DHCP IP: (192.168.1.3)] to MAC address F8:36:9B:81:2E:F3, Saturday, November 21,2020 06:19:38     
[DHCP IP: (192.168.1.2)] to MAC address B0:7E:11:E7:9D:B4, Saturday, November 21,2020 06:19:33     
[DHCP IP: (192.168.1.25)] to MAC address E6:BA:77:29:11:D9, Saturday, November 21,2020 06:19:05     
[DHCP ¼G@IP: (192.168.1.2)] to MAC address B0:7E:11:E7:9D:B4, Saturday, November 21,2020 06:00:36     
[DHCP IP: (192.168.1.23)] to MAC address 56:B1:2E:72:AB:79, Saturday, November 21,2020 05:55:47     
[DHCP IP: (192.168.1.23)] to MAC address 56:B1:2E:72:AB:79, Saturday, November 21,2020 05:53:33     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 21,2020 05:53:29     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 21,2020 05:53:27     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 21,2020 05:53:26     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 21,2020 05:53:25     
[DHCP IP: (192.168.1.23)] to MAC address 56:B1:2E:72:AB:79, Saturday, November 21,2020 05:52:24     
[DHCP IP: (192.168.1.23)] to MAC address 56:B1:2E:72:AB:79, Saturday, November 21,2020 05:48:43     
[DHCP IP: (192.168.1.23)] to MAC address 56:B1:2E:72:AB:79, Saturday, November 21,2020 05:40:41     
[DHCP IP: (192.168.1.29)] to MAC address A6:E5:CA:F8:7A:DE, Saturday, November 21,2020 05:25:03     
[DHCP IP: (192.168.1.23)] to MAC address 56:B1:2E:72:AB:79, Saturday, November 21,2020 05:23:03     
[DHCP IP: (192.168.1.8)] to MAC address 48:BA:4E:A5:90:E4, Saturday, November 21,2020 05:17:00     
[DHCP IP: (192.168.1.23)] to MAC address 56:B1:2E:72:AB:79, Saturday, November 21,2020 04:51:04     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 21,2020 04:45:58     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 21,2020 04:45:56     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 21,2020 04:45:55     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 21,2020 04:45:54     
[DHCP IP: (192.168.1.4)] to MAC address F0:81:73:DA:3F:2F, Saturday, November 21,2020 04:41:12     
[DoS attack: RST Scan] from source: 157.240.18.15:443, Saturday, November 21,2020 04:16:20     
[DHCP IP: (192.168.1.6)] to MAC address B0:B9:8A:5E:DF:F1, Saturday, November 21,2020 04:08:09     
[DHCP IP: (192.168.1.6)] to MAC address B0:B9:8A:5E:DF:F1, Saturday, November 21,2020 04:08:02     
[DHCP IP: (192.168.1.6)] to MAC address B0:B9:8A:5E:DF:F1, Saturday, November 21,2020 04:07:52     
[DHCP IP: (192.168.1.6)] to MAC address B0:B9:8A:5E:DF:F1, Saturday, November 21,2020 04:07:30     
[DHCP IP: (192.168.1.6)] to MAC address B0:B9:8A:5E:DF:F1, Saturday, November 21,2020 04:06:48     
[DHCP IP: (192.168.1.6)] to MAC address B0:B9:8A:5E:DF:F1, Saturday, November 21,2020 04:05:24     
[DHCP IP: (192.168.1.6)] to MAC address B0:B9:8A:5E:DF:F1, Saturday, November 21,2020 04:02:35     
[DHCP IP: (192.168.1.6)] to MAC address B0:B9:8A:5E:DF:F1, Saturday, November 21,2020 03:56:58     
[DHCP IP: (192.168.1.6)] to MAC address B0:B9:8A:5E:DF:F1, Saturday, November 21,2020 03:45:43     
[DHCP IP: (192.168.1.23)] to MAC address 56:B1:2E:72:AB:79, Saturday, November 21,2020 03:40:33     
[DHCP IP: (192.168.1.10)] to MAC address F8:36:9B:83:36:A2, Saturday, November 21,2020 03:24:52     
[DHCP IP: (192.168.1.10)] to MAC address F8:36:9B:83:36:A2, Saturday, November 21,2020 03:24:52     
[DHCP IP: (192.168.1.10)] to MAC address F8:36:9B:83:36:A2, Saturday, November 21,2020 03:24:50     
[DHCP IP: (192.168.1.10)] to MAC address F8:36:9B:83:36:A2, Saturday, November 21,2020 03:24:41     
[DHCP IP: (192.168.1.6)] to MAC address B0:B9:8A:5E:DF:F1, Saturday, November 21,2020 03:23:14     
[DHCP IP: (192.168.1.2)] to MAC address B0:7E:11:E7:9D:B4, Saturday, November 21,2020 03:18:32     
[DHCP IP: (192.168.1.3)] to MAC address F8:36:9B:81:2E:F3, Saturday, November 21,2020 03:16:16     
[DHCP IP: (192.168.1.6)] to MAC address B0:B9:8A:5E:DF:F1, Saturday, November 21,2020 02:38:13     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 21,2020 02:30:56     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 21,2020 02:30:54     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:5¼G@2:5A, Saturday, November 21,2020 02:30:53     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 21,2020 02:30:52     
[DHCP IP: (192.168.1.25)] to MAC address E6:BA:77:29:11:D9, Saturday, November 21,2020 02:04:05     
[DHCP IP: (192.168.1.25)] to MAC address E6:BA:77:29:11:D9, Saturday, November 21,2020 02:04:03     
[DHCP IP: (192.168.1.23)] to MAC address 56:B1:2E:72:AB:79, Saturday, November 21,2020 01:26:04     
[DHCP IP: (192.168.1.6)] to MAC address B0:B9:8A:5E:DF:F1, Saturday, November 21,2020 01:08:13     
[DHCP IP: (192.168.1.6)] to MAC address B0:B9:8A:5E:DF:F1, Saturday, November 21,2020 01:08:05     
[DHCP IP: (192.168.1.6)] to MAC address B0:B9:8A:5E:DF:F1, Saturday, November 21,2020 01:07:57     
[DHCP IP: (192.168.1.6)] to MAC address B0:B9:8A:5E:DF:F1, Saturday, November 21,2020 01:07:42     
[DHCP IP: (192.168.1.6)] to MAC address B0:B9:8A:5E:DF:F1, Saturday, November 21,2020 01:07:10     
[DHCP IP: (192.168.1.25)] to MAC address E6:BA:77:29:11:D9, Saturday, November 21,2020 01:06:58     
[DHCP IP: (192.168.1.6)] to MAC address B0:B9:8A:5E:DF:F1, Saturday, November 21,2020 01:06:06     
[DHCP IP: (192.168.1.6)] to MAC address B0:B9:8A:5E:DF:F1, Saturday, November 21,2020 01:03:59     
[DHCP IP: (192.168.1.6)] to MAC address B0:B9:8A:5E:DF:F1, Saturday, November 21,2020 00:59:46     
[DHCP IP: (192.168.1.6)] to MAC address B0:B9:8A:5E:DF:F1, Saturday, November 21,2020 00:51:20     
[DHCP IP: (192.168.1.8)] to MAC address 48:BA:4E:A5:90:E4, Saturday, November 21,2020 00:47:02     
[DHCP IP: (192.168.1.6)] to MAC address B0:B9:8A:5E:DF:F1, Saturday, November 21,2020 00:34:28     
[DHCP IP: (192.168.1.6)] to MAC address B0:B9:8A:5E:DF:F1, Saturday, November 21,2020 00:00:44     
[DHCP IP: (192.168.1.26)] to MAC address 1A:B9:BB:0F:2D:1A, Friday, November 20,2020 23:28:16       
[DHCP IP: (192.168.1.6)] to MAC address B0:B9:8A:5E:DF:F1, Friday, November 20,2020 22:53:14       
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Friday, November 20,2020 22:00:53       
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Friday, November 20,2020 22:00:51       
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Friday, November 20,2020 22:00:50       
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Friday, November 20,2020 22:00:49       
[DoS attack: RST Scan] from source: 98.137.157.46:995, Friday, November 20,2020 21:57:30       
[DoS attack: RST Scan] from source: 17.248.185.135:443, Friday, November 20,2020 21:57:07       
[DoS attack: RST Scan] from source: 157.240.18.35:443, Friday, November 20,2020 21:22:29       
[DoS attack: RST Scan] from source: 216.58.192.142:443, Friday, November 20,2020 21:17:26       
[DHCP IP: (192.168.1.15)] to MAC address C0:D2:F3:7E:03:F0, Friday, November 20,2020 21:04:53       
[DoS attack: RST Scan] from source: 104.102.249.66:443, Friday, November 20,2020 21:03:54       
[DHCP IP: (192.168.1.23)] to MAC address 56:B1:2E:72:AB:79, Friday, November 20,2020 20:55:25       
[DHCP IP: (192.168.1.10)] to MAC address F8:36:9B:83:36:A2, Friday, November 20,2020 20:50:16       
[DHCP IP: (192.168.1.10)] to MAC address F8:36:9B:83:36:A2, Friday, November 20,2020 20:49:53       
[DHCP IP: (192.168.1.10)] to MAC address F8:36:9B:83:36:A2, Friday, November 20,2020 20:49:43       
[DHCP IP: (192.168.1.24)] to MAC address A6:DC:5B:42:7A:9D, Friday, November 20,2020 20:48:56       
[DHCP IP: (192.168.1.5)] to MAC address A8:10:87:4F:0B:56, Friday, November 20,2020 20:48:23       
[DoS attack: RST Scan] from source: 17.248.131.202:443, Friday, November 20,2020 20:44:06       
[DoS attack: RST Scan] from source: 17.32.194.2:443, Friday, November 20,2020 20:40:30       
[DHCP IP: (192.168.1.6)] to MAC address B0:B9:8A:5E:DF:F1, Friday, November 20,2020 20:38:13       
[DoS attack: RST Scan] from source: 72.21.206.140:443, Friday, November 20,2020 20:21:16       
[DoS attack: RST Scan] from source: 74.119.119.149:443, Friday, November 20,2020 20:20:09       
[DoS attack: RST Scan] from so¼G@urce: 157.240.18.35:443, Friday, November 20,2020 20:17:05       
[DoS attack: RST Scan] from source: 172.217.4.202:443, Friday, November 20,2020 19:18:54       
[DoS attack: RST Scan] from source: 157.240.18.19:443, Friday, November 20,2020 19:09:11       
[DoS attack: RST Scan] from source: 74.119.119.131:443, Friday, November 20,2020 19:07:14       
[DoS attack: RST Scan] from source: 74.119.119.139:443, Friday, November 20,2020 19:06:52       
[DHCP IP: (192.168.1.16)] to MAC address 0C:96:E6:02:D1:1F, Friday, November 20,2020 19:02:08       
[DoS attack: RST Scan] from source: 173.222.53.207:443, Friday, November 20,2020 18:54:15       
[DoS attack: RST Scan] from source: 3.224.239.102:443, Friday, November 20,2020 18:53:33       
[DHCP IP: (192.168.1.12)] to MAC address CC:46:4E:CB:54:8C, Friday, November 20,2020 18:52:16       
[DoS attack: RST Scan] from source: 208.80.154.224:443, Friday, November 20,2020 18:39:14       
[DoS attack: RST Scan] from source: 3.224.239.102:443, Friday, November 20,2020 18:35:16       
[DoS attack: RST Scan] from source: 34.199.153.79:443, Friday, November 20,2020 17:58:04       
[DoS attack: RST Scan] from source: 72.21.91.41:443, Friday, November 20,2020 17:55:48       
[DHCP IP: (192.168.1.29)] to MAC address A6:E5:CA:F8:7A:DE, Friday, November 20,2020 17:24:52       
[DoS attack: RST Scan] from source: 23.45.132.226:443, Friday, November 20,2020 17:14:43       
[DoS attack: RST Scan] from source: 23.45.132.226:443, Friday, November 20,2020 16:57:30       
[DHCP IP: (192.168.1.24)] to MAC address A6:DC:5B:42:7A:9D, Friday, November 20,2020 16:42:56       
[DHCP IP: (192.168.1.24)] to MAC address A6:DC:5B:42:7A:9D, Friday, November 20,2020 16:42:55       
[DHCP IP: (192.168.1.4)] to MAC address F0:81:73:DA:3F:2F, Friday, November 20,2020 16:41:12       
[DHCP IP: (192.168.1.25)] to MAC address E6:BA:77:29:11:D9, Friday, November 20,2020 16:40:00       
[DHCP IP: (192.168.1.24)] to MAC address A6:DC:5B:42:7A:9D, Friday, November 20,2020 16:39:57       
[DoS attack: RST Scan] from source: 45.79.62.61:443, Friday, November 20,2020 16:21:43       
[DHCP IP: (192.168.1.6)] to MAC address B0:B9:8A:5E:DF:F1, Friday, November 20,2020 16:08:13       
[DoS attack: RST Scan] from source: 50.31.142.63:443, Friday, November 20,2020 16:00:30       
[DHCP IP: (192.168.1.2)] to MAC address B0:7E:11:E7:9D:B4, Friday, November 20,2020 15:18:31       
[WLAN access rejected: incorrect security] from MAC address b0:7e:11:e7:9d:b4, Friday, November 20,2020 15:17:16       
[DHCP IP: (192.168.1.2)] to MAC address B0:7E:11:E7:9D:B4, Friday, November 20,2020 15:16:26       
[DHCP IP: (192.168.1.3)] to MAC address F8:36:9B:81:2E:F3, Friday, November 20,2020 15:16:16       
[DHCP IP: (192.168.1.3)] to MAC address F8:36:9B:81:2E:F3, Friday, November 20,2020 15:16:16       
[DHCP IP: (192.168.1.3)] to MAC address F8:36:9B:81:2E:F3, Friday, November 20,2020 15:15:34       
[DHCP IP: (192.168.1.2)] to MAC address B0:7E:11:E7:9D:B4, Friday, November 20,2020 15:13:52       
[DHCP IP: (192.168.1.3)] to MAC address F8:36:9B:81:2E:F3, Friday, November 20,2020 15:13:36       
[DHCP IP: (192.168.1.3)] to MAC address F8:36:9B:81:2E:F3, Friday, November 20,2020 15:13:30       
[DHCP IP: (192.168.1.2)] to MAC address B0:7E:11:E7:9D:B4, Friday, November 20,2020 15:12:08       
[WLAN access rejected: incorrect security] from MAC address b0:7e:11:e7:9d:b4, Friday, November 20,2020 15:11:36       
[WLAN access rejected: incorrect security] from MAC address b0:7e:11:e7:9d:b4, Friday, November 20,2020 15:11:12       
[DHCP IP: (192.168.1.3)] to MAC address F8:36:9B:81:2E:F3, Friday, November 20,2020 15:10:08       
[DoS attack: RST Scan] from source: 157.240.2.20:443, Friday, November 20,2020 14:40:07       
[DoS attack: RST Scan] from source: 104.122.45.9:443, Sunday, November 15,2020 00:56:11       
[DHCP IP: (192.168.1.6)] to MAC address B0:B9:8A:5E:DF:F1, Sunday, November 15,2020 00:51:37       
[DHCP IP: (192.168.1.8)] to MAC address 48:BA:4E:A5:90:E4, Sunday, November 15,2020 00:46:55       
[DoS attack: RST Scan] from source: 104.122.45.9:443, Sunday, November 15,2020 00:37:11       
[DoS attack: RST Scan] from source: 104.122.45.9:443, Sunday, November 15,2020 00:35:32       
[DHCP IP: (192.168.1.6)] to MAC address B0:B9:8A:5E:DF:F1, Sunday, November 15,2020 00:34:46       
[DoS attack: RST Scan] from source: 104.114.37.128:443, Sunday, November 15,2020 00:28:54       
[DoS attack: RST Scan] from source: 104.122.45.9:443, Sunday, November 15,2020 00:21:26       
[DoS attack: RST Scan] from source: 104.122.45.9:443, Sunday, November 15,2020 00:10:07       
[DoS attack: RST Scan] from source: 104.122.45.9:443, Sunday, November 15,2020 00:05:26       
[DoS attack: RST Scan] from source: 104.122.45.9:443, Sunday, November 15,2020 00:04:42       
[DoS attack: RST Scan] from source: 104.122.45.9:443, Sunday, November 15,2020 00:01:58       
[DHCP IP: (192.168.1.6)] to MAC address B0:B9:8A:5E:DF:F1, Sunday, November 15,2020 00:01:01       
[DoS attack: RST Scan] from source: 17.253.144.10:443, Saturday, November 14,2020 23:57:22     
[DoS attack: RST Scan] from source: 104.122.45.9:443, Saturday, November 14,2020 23:50:43     
[DoS attack: RST Scan] from source: 104.122.45.9:443, Saturday, November 14,2020 23:47:10     
[DoS attack: RST Scan] from source: 104.122.45.9:443, Saturday, November 14,2020 23:45:52     
[DoS attack: RST Scan] from source: 104.122.45.9:443, Saturday, November 14,2020 23:42:44     
[DoS attack: RST Scan] from source: 104.122.45.9:443, Saturday, November 14,2020 23:38:14     
[DoS attack: RST Scan] from source: 104.122.45.9:443, Saturday, November 14,2020 23:34:33     
[DHCP IP: (192.168.1.23)] to MAC address 56:B1:2E:72:AB:79, Saturday, November 14,2020 23:34:00     
[DoS attack: RST Scan] from source: 104.122.45.9:443, Saturday, November 14,2020 23:33:01     
[DHCP IP: (192.168.1.23)] to MAC address 56:B1:2E:72:AB:79, Saturday, November 14,2020 23:32:38     
[DHCP IP: (192.168.1.23)] to MAC address 56:B1:2E:72:AB:79, Saturday, November 14,2020 23:31:53     
[DHCP IP: (192.168.1.23)] to MAC address 56:B1:2E:72:AB:79, Saturday, November 14,2020 23:30:03     
[DHCP IP: (192.168.1.23)] to MAC address 56:B1:2E:72:AB:79, Saturday, November 14,2020 23:26:36     
[DoS attack: RST Scan] from source: 104.122.45.9:443, Saturday, November 14,2020 23:20:41     
[DHCP IP: (192.168.1.23)] to MAC address 56:B1:2E:72:AB:79, Saturday, November 14,2020 23:17:12     
[DoS attack: RST Scan] from source: 74.6.106.29:995, Saturday, November 14,2020 23:11:30     
[DHCP IP: (192.168.1.23)] to MAC address 56:B1:2E:72:AB:79, Saturday, November 14,2020 23:00:41     
[DoS attack: RST Scan] from source: 104.122.45.9:443, Saturday, November 14,2020 22:57:42     
[DHCP IP: (192.168.1.6)] to MAC address B0:B9:8A:5E:DF:F1, Saturday, November 14,2020 22:53:30     
[DoS attack: RST Scan] from source: 104.122.45.9:443, Saturday, November 14,2020 22:46:54     
[DoS attack: RST Scan] from source: 161.69.122.115:8080, Saturday, November 14,2020 22:41:17     
[DoS attack: RST Scan] from source: 104.122.45.9:443, Saturday, November 14,2020 22:40:43     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 22:28:39     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 22:28:35     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 22:28:33     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 22:28:32     
[DHCP IP:¼G@ (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 22:28:24     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 22:28:22     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 22:28:21     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 22:28:20     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 22:28:16     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 22:28:14     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 22:28:13     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 22:28:12     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 22:27:55     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 22:27:53     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 22:27:52     
[DHCP IP: (192.168.1.23)] to MAC address 56:B1:2E:72:AB:79, Saturday, November 14,2020 22:27:51     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 22:27:51     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 22:27:13     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 22:27:11     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 22:27:10     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 22:27:09     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 22:25:49     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 22:25:47     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 22:25:46     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 22:25:45     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 22:23:00     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 22:22:58     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 22:22:57     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 22:22:56     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 22:17:22     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 22:17:20     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 22:17:19     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 22:17:18     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 22:06:06     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 22:06:04     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 22:06:03     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 22:06:02     
[DHCP IP: (192.168.1.26)] to MAC address 1A:B9:BB:0F:2D:1A, Saturday, November 14,2020 22:03:59     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 21:43:34     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 21:43:32     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 21:43:31     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 21:43:30     
[DoS attack: RST Scan] from source: 104.114.37.128:443, Saturday, November 14,2020 21:40:01     
[DoS attack: RST Scan] from source: 184.24.64.35:443, Saturday, November 14,2020 21:33:43     
[DoS attack: RST Scan] from source: 104.91.200.181:443, Saturday, Novem¼G@ber 14,2020 21:20:34     
[DHCP IP: (192.168.1.23)] to MAC address 56:B1:2E:72:AB:79, Saturday, November 14,2020 21:19:58     
[DoS attack: RST Scan] from source: 184.31.197.39:443, Saturday, November 14,2020 21:18:16     
[DHCP IP: (192.168.1.29)] to MAC address A6:E5:CA:F8:7A:DE, Saturday, November 14,2020 21:15:36     
[DHCP IP: (192.168.1.29)] to MAC address A6:E5:CA:F8:7A:DE, Saturday, November 14,2020 21:15:35     
[DoS attack: RST Scan] from source: 104.91.200.181:443, Saturday, November 14,2020 21:15:08     
[DoS attack: RST Scan] from source: 104.91.200.181:443, Saturday, November 14,2020 21:12:27     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 20:58:30     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 20:58:28     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 20:58:27     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 20:58:26     
[DoS attack: RST Scan] from source: 104.114.37.128:443, Saturday, November 14,2020 20:50:28     
[DHCP IP: (192.168.1.5)] to MAC address A8:10:87:4F:0B:56, Saturday, November 14,2020 20:48:27     
[DoS attack: RST Scan] from source: 104.91.200.181:443, Saturday, November 14,2020 20:46:01     
[DoS attack: RST Scan] from source: 104.91.200.181:443, Saturday, November 14,2020 20:44:20     
[DoS attack: RST Scan] from source: 104.91.200.181:443, Saturday, November 14,2020 20:42:25     
[DoS attack: RST Scan] from source: 104.91.200.181:443, Saturday, November 14,2020 20:40:51     
[DoS attack: RST Scan] from source: 104.91.200.181:443, Saturday, November 14,2020 20:38:51     
[DHCP IP: (192.168.1.6)] to MAC address B0:B9:8A:5E:DF:F1, Saturday, November 14,2020 20:38:30     
[DoS attack: RST Scan] from source: 104.91.200.181:443, Saturday, November 14,2020 20:35:42     
[DoS attack: RST Scan] from source: 104.91.200.181:443, Saturday, November 14,2020 20:28:21     
[DoS attack: RST Scan] from source: 17.248.185.87:443, Saturday, November 14,2020 20:28:01     
[DoS attack: RST Scan] from source: 104.91.200.181:443, Saturday, November 14,2020 20:23:44     
[DoS attack: RST Scan] from source: 104.91.200.181:443, Saturday, November 14,2020 20:21:00     
[DoS attack: RST Scan] from source: 104.91.200.181:443, Saturday, November 14,2020 20:17:30     
[DoS attack: RST Scan] from source: 104.91.200.181:443, Saturday, November 14,2020 20:16:46     
[DoS attack: RST Scan] from source: 23.39.44.24:80, Saturday, November 14,2020 20:09:14     
[DoS attack: RST Scan] from source: 17.32.194.2:443, Saturday, November 14,2020 20:07:24     
[DoS attack: RST Scan] from source: 172.217.0.5:443, Saturday, November 14,2020 19:57:06     
[DHCP IP: (192.168.1.15)] to MAC address C0:D2:F3:7E:03:F0, Saturday, November 14,2020 19:53:47     
[DoS attack: RST Scan] from source: 184.31.197.39:443, Saturday, November 14,2020 19:47:36     
[DoS attack: RST Scan] from source: 142.250.112.108:993, Saturday, November 14,2020 19:46:53     
[DoS attack: RST Scan] from source: 54.208.15.78:443, Saturday, November 14,2020 19:40:57     
[DoS attack: RST Scan] from source: 23.45.132.226:443, Saturday, November 14,2020 19:37:56     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 19:28:22     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 19:28:20     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 19:28:19     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 19:28:18     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 19:28:06     
